"gene","A5","A9","A17","A21","A29","A33"
"Solyc10g081890",5,2,8,6,9,13
"Solyc10g081900",235,546,312,779,338,1266
"Solyc10g081910",11,21,4,37,10,41
"Solyc10g081920",3230,4268,5330,4775,3677,7467
"Solyc10g081930",31,278,59,516,95,876
"Solyc10g081940",14,563,29,526,37,2457
"Solyc10g081950",0,0,0,2,0,0
"Solyc10g081960",0,1,0,0,1,0
"Solyc10g081970",1,3,2,2,7,212
"Solyc10g081980",6,17,11,16,47,740
"Solyc10g081990",0,0,0,0,0,0
"Solyc10g082000",1,0,0,0,0,0
"Solyc10g082010",0,0,0,0,0,0
"Solyc10g082020",220,703,284,1025,452,1105
"Solyc10g082030",232,488,240,571,278,823
"Solyc10g082040",0,5,0,2,0,5
"Solyc10g082050",4,3,7,7,4,3
"Solyc10g082060",80,7,8,0,86,6
"Solyc10g083060",0,1,0,0,0,0
"Solyc10g083070",90,13,19,0,109,13
"Solyc10g083080",238,17,47,3,249,6
"Solyc10g083090",37,6,7,0,24,0
"Solyc10g083100",272,13,60,3,334,5
"Solyc10g083110",264,358,454,527,335,800
"Solyc10g083120",409,616,583,928,575,2054
"Solyc10g083130",0,0,0,0,0,0
"Solyc10g083140",10,119,24,277,27,694
"Solyc10g083150",800,730,641,1834,901,2248
"Solyc10g083160",139,414,164,465,210,1031
"Solyc10g083170",2,0,2,0,1,0
"Solyc10g083180",33,42,29,15,35,59
"Solyc10g083190",86,240,179,465,116,697
"Solyc10g083200",400,636,423,881,434,1380
"Solyc10g083210",13,137,23,111,32,336
"Solyc10g083220",102,107,117,122,126,127
"Solyc10g083230",5,2,20,0,9,5
"Solyc10g083240",182,313,256,379,239,552
"Solyc10g083250",7,6,7,2,8,15
"Solyc10g083260",106,166,147,295,151,349
"Solyc10g083270",194,240,370,316,370,753
"Solyc10g083280",5024,3929,6674,6086,7134,8508
"Solyc10g083290",0,17,6,5,17,251
"Solyc10g083300",6,2,2,1,7,0
"Solyc10g083310",464,979,508,1199,506,774
"Solyc10g083320",1,0,0,0,0,0
"Solyc10g083330",16,63,24,100,30,185
"Solyc10g083340",5,1,7,2,5,0
"Solyc10g083350",109,258,158,411,170,581
"Solyc10g083360",141,1118,205,1660,215,1593
"Solyc10g083370",10,22,6,26,8,222
"Solyc10g083380",8,31,5,6,5,159
"Solyc10g083390",14,8,13,5,5,0
"Solyc10g083400",3,15,1,5,6,44
"Solyc10g083410",0,0,0,0,0,0
"Solyc10g083420",84,17,25,0,54,3
"Solyc10g083430",87,20,19,2,68,0
"Solyc10g083440",0,8,0,8,0,6
"Solyc10g083450",0,0,0,0,1,0
"Solyc10g083460",7,20,11,21,14,66
"Solyc10g083470",434,333,361,290,459,504
"Solyc10g083480",143,373,162,451,204,1070
"Solyc10g083490",367,324,317,466,406,615
"Solyc10g083500",234,800,529,1858,315,2102
"Solyc10g083510",4,23,4,20,1,12
"Solyc10g083520",49,297,98,390,72,599
"Solyc10g083530",1,2,0,0,0,0
"Solyc10g083540",198,29,184,32,189,24
"Solyc10g083550",2,0,1,0,2,0
"Solyc10g083560",0,0,0,0,0,0
"Solyc10g083570",1884,2819,3471,5977,2610,7537
"Solyc10g083580",39,58,8,10,29,75
"Solyc10g083590",1015,1255,1536,2068,1073,3233
"Solyc10g083600",1028,1094,1182,1457,1448,1596
"Solyc10g083610",272,426,253,718,355,1230
"Solyc10g083620",29,30,9,34,37,35
"Solyc10g083630",707,1607,1187,1902,687,3666
"Solyc10g083640",703,589,586,1272,831,1449
"Solyc10g083650",336,681,654,637,479,1194
"Solyc10g083660",13,4,7,10,24,2
"Solyc10g083670",8,3,1,1,9,0
"Solyc10g083690",0,16,0,8,1,32
"Solyc10g083700",3,3,0,0,2,4
"Solyc10g083710",122,207,95,327,163,602
"Solyc10g083720",2698,3329,3430,4133,3716,6729
"Solyc10g083730",12,68,24,145,40,225
"Solyc10g083740",2240,1793,3502,2682,3551,2776
"Solyc10g083750",723,79,565,13,851,83
"Solyc10g083760",608,1267,1008,2105,916,2512
"Solyc10g083770",39,0,10,0,54,0
"Solyc10g083780",358,431,501,575,562,1101
"Solyc10g083790",102,132,121,89,123,207
"Solyc10g083800",1179,1094,1010,1396,1465,2616
"Solyc10g083810",0,0,0,0,0,3
"Solyc10g083820",0,0,0,0,0,0
"Solyc10g083830",125,59,111,25,93,79
"Solyc10g083840",35,19,37,5,48,22
"Solyc10g083850",0,0,0,0,0,1
"Solyc10g083860",0,0,3,0,1,0
"Solyc10g083870",692,687,1055,1118,845,1376
"Solyc10g083880",0,0,0,0,0,0
"Solyc10g083890",0,1,0,0,1,0
"Solyc10g083900",16,7,6,5,10,4
"Solyc10g083910",104,191,140,164,130,236
"Solyc10g083920",429,621,529,726,540,1433
"Solyc10g083930",92,264,106,150,187,555
"Solyc10g083940",6,2,3,0,10,2
"Solyc10g083950",165,30,86,22,259,33
"Solyc10g083960",64,131,57,181,78,362
"Solyc10g083970",569,766,1029,1259,677,2081
"Solyc10g083980",3,0,0,0,1,0
"Solyc10g083990",47,54,59,101,53,228
"Solyc10g084000",38,68,115,109,89,167
"Solyc10g084010",0,0,0,0,0,0
"Solyc10g084020",0,0,0,0,0,0
"Solyc10g084030",0,0,0,0,0,0
"Solyc10g084040",46,74,49,83,60,150
"Solyc10g084050",4446,4483,6564,6785,5529,8865
"Solyc10g084060",0,0,0,0,0,3
"Solyc10g084070",608,169,41,33,1079,175
"Solyc10g084080",31,49,31,40,51,84
"Solyc10g084090",95,187,65,139,96,318
"Solyc10g084100",69,94,99,114,93,315
"Solyc10g084110",0,0,0,0,0,0
"Solyc10g084120",0,1,0,1,1,0
"Solyc10g084130",0,0,0,0,0,0
"Solyc10g084140",443,740,543,1158,449,1709
"Solyc10g084150",2,1,4,2,9,0
"Solyc10g084160",780,738,797,787,867,1032
"Solyc10g084170",10,14,13,18,10,36
"Solyc10g084180",2,4,0,0,2,7
"Solyc10g084190",0,0,0,0,0,0
"Solyc10g084200",0,1,0,0,1,0
"Solyc10g084210",432,825,603,1213,579,1907
"Solyc10g084220",287,490,388,584,296,955
"Solyc10g084230",0,1,0,0,0,0
"Solyc10g084240",1,0,5,0,3,0
"Solyc10g084250",0,3,1,16,1,13
"Solyc10g084260",159,136,119,263,209,436
"Solyc10g084270",209,446,340,706,313,1226
"Solyc10g084280",14,38,22,93,8,67
"Solyc10g084290",10,79,14,113,10,52
"Solyc10g084300",77,87,75,84,70,130
"Solyc10g084310",3441,3161,3958,4397,5283,6082
"Solyc10g084320",46,10,40,13,36,258
"Solyc10g084330",0,0,0,0,0,0
"Solyc10g084340",36,115,25,159,55,244
"Solyc10g084350",2458,3234,4209,4386,2949,5314
"Solyc10g084360",0,0,0,0,0,0
"Solyc10g084370",19,46,24,69,16,122
"Solyc10g084380",183,2304,400,3707,320,6358
"Solyc10g084390",3,2,2,0,3,0
"Solyc10g084400",297,661,477,324,723,2198
"Solyc10g084410",3,7,1,3,0,0
"Solyc10g084420",10,102,21,87,24,191
"Solyc10g084430",1,0,0,0,0,0
"Solyc10g084440",29,29,17,27,23,88
"Solyc10g084450",12,2,6,1,7,4
"Solyc10g084460",9,4,15,0,20,5
"Solyc10g084470",18,0,25,0,19,0
"Solyc10g084480",10,0,4,0,10,0
"Solyc10g084490",38,6,36,1,52,4
"Solyc10g084500",1,0,5,0,3,2
"Solyc10g084510",21,9,6,21,20,21
"Solyc10g084520",1,0,0,0,0,0
"Solyc10g084530",250,306,265,454,343,690
"Solyc10g084540",455,243,519,245,445,376
"Solyc10g084550",44,13,50,11,62,101
"Solyc10g084560",7,6,9,6,11,177
"Solyc10g084590",2,6,2,5,2,30
"Solyc10g084600",0,2,0,0,0,0
"Solyc10g084610",0,0,0,0,0,0
"Solyc10g084620",65,117,133,178,131,266
"Solyc10g084630",234,208,265,214,355,549
"Solyc10g084640",164,402,382,599,236,834
"Solyc10g084650",946,1115,991,1484,1058,2555
"Solyc10g084660",145,172,202,233,269,565
"Solyc10g084670",1058,656,916,1065,938,1051
"Solyc10g084680",149,44,26,14,203,61
"Solyc10g084690",108,54,71,91,108,123
"Solyc10g084700",440,490,629,584,517,1026
"Solyc10g084710",0,0,0,0,0,1
"Solyc10g084720",20,3,22,0,38,0
"Solyc10g084730",1,0,0,0,1,0
"Solyc10g084740",13,69,10,103,8,133
"Solyc10g084750",2,1,2,3,4,0
"Solyc10g084760",3862,4598,3722,4668,3976,10320
"Solyc10g084770",22,106,52,157,39,272
"Solyc10g084780",3,0,0,0,2,0
"Solyc10g084790",0,0,0,0,1,0
"Solyc10g084800",713,1006,997,1320,987,2651
"Solyc10g084810",14,23,12,18,16,62
"Solyc10g084820",143,192,121,196,147,380
"Solyc10g084830",396,232,290,163,410,307
"Solyc10g084840",1,2,1,0,1,0
"Solyc10g084850",199,276,272,270,288,573
"Solyc10g084860",0,0,0,0,0,0
"Solyc10g084870",0,1,0,0,0,0
"Solyc10g084880",31,11,10,8,34,83
"Solyc10g084890",1,0,2,0,0,2
"Solyc10g084900",0,0,0,0,1,0
"Solyc10g084910",2,0,0,0,1,0
"Solyc10g084920",358,430,335,549,429,930
"Solyc10g084930",122,295,121,420,203,1000
"Solyc10g084940",0,0,0,0,0,0
"Solyc10g084950",52,15,43,0,83,19
"Solyc10g084960",1,3,3,0,12,72
"Solyc10g084970",210,478,256,1007,330,1196
"Solyc10g084980",0,2,0,0,0,3
"Solyc10g084990",47,49,38,32,46,168
"Solyc10g085000",998,1082,1745,1248,1253,1716
"Solyc10g085010",10,1,12,0,5,126
"Solyc10g085020",5645,7237,8787,9875,7083,10825
"Solyc10g085030",1,2,3,4,2,10
"Solyc10g085040",21,75,39,84,48,162
"Solyc10g085050",10,16,35,16,27,98
"Solyc10g085060",306,427,497,468,384,972
"Solyc10g085070",21,164,49,321,33,242
"Solyc10g085080",2,22,0,4,0,26
"Solyc10g085090",1,12,0,11,3,5
"Solyc10g085100",34,210,74,217,67,384
"Solyc10g085110",0,0,0,0,1,0
"Solyc10g085120",0,0,0,0,0,0
"Solyc10g085130",195,247,168,276,273,510
"Solyc10g085140",16,9,13,10,21,33
"Solyc10g085150",83,85,65,94,87,92
"Solyc10g085160",198,222,201,333,265,721
"Solyc10g085170",0,1,0,0,0,0
"Solyc10g085180",329,434,334,542,473,1227
"Solyc10g085190",0,0,0,1,0,0
"Solyc10g085200",191,570,265,817,367,2653
"Solyc10g085210",2,6,4,2,4,46
"Solyc10g085220",370,508,387,818,409,750
"Solyc10g085230",19,1,54,3,28,4
"Solyc10g085240",1361,37,1634,11,1504,207
"Solyc10g085250",0,2,3,0,0,0
"Solyc10g085260",11,0,15,1,10,3
"Solyc10g085270",0,1,1,3,1,1
"Solyc10g085280",10,8,20,12,5,38
"Solyc10g085290",306,502,740,901,481,1326
"Solyc10g085300",74,248,132,302,133,783
"Solyc10g085310",8,97,11,220,19,565
"Solyc10g085320",154,285,190,465,168,423
"Solyc10g085330",12,8,12,5,19,27
"Solyc10g085340",27,8,22,9,37,15
"Solyc10g085350",3,0,1,0,0,0
"Solyc10g085360",929,74,498,14,991,72
"Solyc10g085370",0,0,1,0,5,0
"Solyc10g085380",13,60,8,70,18,250
"Solyc10g085390",1879,2595,2760,3461,1874,3643
"Solyc10g085400",1124,1244,1372,1437,1348,1353
"Solyc10g085410",326,298,305,429,308,605
"Solyc10g085420",19,23,17,23,40,97
"Solyc10g085430",353,1049,581,832,754,3500
"Solyc10g085440",7,30,8,36,18,70
"Solyc10g085450",31,121,49,202,37,359
"Solyc10g085460",13,9,7,9,10,13
"Solyc10g085470",0,0,0,0,1,0
"Solyc10g085480",4982,2931,5730,4746,7853,4999
"Solyc10g085490",214,272,218,325,301,565
"Solyc10g085500",61,15,137,0,127,13
"Solyc10g085510",73,2,47,4,65,13
"Solyc10g085520",12,1,5,3,24,0
"Solyc10g085530",162,109,136,74,170,22
"Solyc10g085540",365,1264,383,1108,476,161
"Solyc10g085550",2579,1753,3471,2841,2854,2961
"Solyc10g085560",2637,1506,3419,1909,3466,2530
"Solyc10g085570",324,677,424,1017,440,1600
"Solyc10g085580",683,518,561,685,607,832
"Solyc10g085590",172,304,214,418,319,788
"Solyc10g085600",201,431,165,464,238,808
"Solyc10g085610",0,1,3,0,4,2
"Solyc10g085620",1,0,0,1,2,0
"Solyc10g085630",692,763,717,686,890,1120
"Solyc10g085640",38,5,13,5,36,0
"Solyc10g085650",42,22,16,3,30,12
"Solyc10g085660",51,111,117,160,86,255
"Solyc10g085670",34,6,34,7,25,2
"Solyc10g085680",53,150,53,156,60,309
"Solyc10g085690",120,247,115,235,184,376
"Solyc10g085700",8,34,2,32,4,31
"Solyc10g085710",432,650,547,837,493,1543
"Solyc10g085720",71,203,121,294,108,761
"Solyc10g085730",5,3,8,0,17,23
"Solyc10g085740",10,656,12,621,9,2092
"Solyc10g085750",6302,1958,7628,1267,6690,2658
"Solyc10g085760",0,1,0,0,0,0
"Solyc10g085770",0,2,1,0,0,4
"Solyc10g085780",0,0,0,0,0,0
"Solyc10g085790",440,933,668,1305,598,1844
"Solyc10g085800",56,175,72,203,88,894
"Solyc10g085810",222,438,277,549,445,1762
"Solyc10g085820",21,83,55,183,41,227
"Solyc10g085830",83,15,101,4,180,16
"Solyc10g085840",0,0,0,0,0,0
"Solyc10g085850",2,1,0,0,0,0
"Solyc10g085860",0,0,1,0,0,3
"Solyc10g085870",1,2,0,2,2,7
"Solyc10g085880",1,7,0,0,3,44
"Solyc10g085890",0,0,0,0,0,0
"Solyc10g085900",46,60,33,46,72,102
"Solyc10g085910",7,2,4,7,13,15
"Solyc10g085920",202,64,138,85,265,55
"Solyc10g085930",74,134,69,182,89,389
"Solyc10g085940",0,0,0,0,0,0
"Solyc10g085950",90,37,171,14,243,138
"Solyc10g085960",6,0,0,6,5,8
"Solyc10g085970",171,389,317,948,242,1004
"Solyc10g085980",49,164,46,224,94,330
"Solyc10g085990",228,252,214,393,262,478
"Solyc10g086000",247,618,362,727,292,1262
"Solyc10g086010",3092,3445,6097,6097,3628,6103
"Solyc10g086020",5690,4271,7638,6048,7628,6815
"Solyc10g086030",97,172,111,245,107,164
"Solyc10g086040",274,325,325,509,519,783
"Solyc10g086050",0,0,0,0,0,0
"Solyc10g086060",77,554,219,1118,155,1651
"Solyc10g086070",368,429,354,619,395,1165
"Solyc10g086080",9,6,5,3,9,0
"Solyc10g086090",0,9,1,0,4,4
"Solyc10g086100",312,20,498,0,847,32
"Solyc10g086110",87,143,55,220,65,95
"Solyc10g086120",109,226,118,289,154,636
"Solyc10g086130",13,2,7,1,9,3
"Solyc10g086150",758,391,434,469,806,437
"Solyc10g086160",0,0,0,0,0,0
"Solyc10g086170",23,57,9,36,24,141
"Solyc10g086180",237,313,415,313,208,99
"Solyc10g086190",1489,1890,1797,2470,1777,2329
"Solyc10g086200",0,0,0,0,0,0
"Solyc10g086210",655,442,585,518,934,702
"Solyc10g086220",2,3,0,0,2,9
"Solyc10g086230",10,18,0,0,0,0
"Solyc10g086240",9,5,1,0,6,3
"Solyc10g086250",0,0,0,0,0,0
"Solyc10g086260",0,0,0,0,0,0
"Solyc10g086270",0,0,0,0,0,0
"Solyc10g086280",18,10,10,23,13,63
"Solyc10g086290",0,0,0,0,0,0
"Solyc10g086300",1,0,0,0,2,0
"Solyc10g086310",8,16,8,7,8,24
"Solyc10g086320",62,68,28,51,87,112
"Solyc10g086330",2726,3221,4987,3748,4617,6711
"Solyc10g086340",790,999,854,952,868,790
"Solyc10g086350",1120,1159,1507,1373,1577,2716
"Solyc10g086360",218,337,298,514,290,947
"Solyc10g086370",15,12,17,11,14,9
"Solyc10g086380",9,20,7,9,10,29
"Solyc10g086390",4,1,8,0,11,8
"Solyc10g086400",290,311,219,654,402,1011
"Solyc10g086410",2908,3440,4017,5749,3661,6484
"Solyc10g086420",112,565,207,1057,160,2271
"Solyc10g086430",3,0,1,0,4,0
"Solyc10g086440",1,0,0,0,0,3
"Solyc10g086450",0,0,0,0,0,0
"Solyc10g086460",5,37,3,56,1,31
"Solyc10g086470",29,43,16,60,46,39
"Solyc10g086480",70,166,63,213,134,481
"Solyc10g086490",1,5,0,9,3,2
"Solyc10g086500",142,110,105,41,182,125
"Solyc10g086510",1350,820,1540,968,1971,1665
"Solyc10g086520",10,210,28,470,15,157
"Solyc10g086530",3,7,3,10,2,21
"Solyc10g086540",371,691,519,762,429,1190
"Solyc10g086550",1004,1374,910,2115,1263,3022
"Solyc10g086560",164,178,171,207,249,573
"Solyc10g086570",9,52,16,73,20,123
"Solyc10g086580",40,48,57,88,50,256
"Solyc10g086590",0,0,0,0,0,0
"Solyc10g086600",2,0,6,1,4,4
"Solyc10g086610",376,138,93,6,865,37
"Solyc10g086620",36,93,79,110,145,192
"Solyc10g086630",1,1,0,0,1,5
"Solyc10g086640",1,1,1,0,0,3
"Solyc10g086650",15,117,21,320,18,501
"Solyc10g086660",2,49,3,52,7,81
"Solyc10g086670",0,0,2,0,1,0
"Solyc10g086680",2,0,0,0,1,0
"Solyc10g086690",34,150,28,140,60,308
"Solyc10g086700",30,70,30,129,56,340
"Solyc10g086710",4,1,4,0,4,44
"Solyc10g086720",0,0,0,0,0,0
"Solyc10g086730",1,17,10,17,10,79
"Solyc10g086740",23,121,15,113,27,86
"Solyc10g086750",12,74,12,45,19,35
"Solyc10g086760",806,874,1368,961,1404,1473
"Solyc10g086770",451,206,840,168,568,250
"Solyc10g086780",102,50,112,45,108,114
"Solyc10g087010",1480,3400,2028,2965,4124,12971
"Solyc10g087030",212,489,702,567,546,1735
"Solyc10g087040",36,34,40,47,44,31
"Solyc11g005000",1169,887,1051,878,2041,1718
"Solyc11g005010",667,997,881,1311,778,2513
"Solyc11g005020",753,1221,897,1584,912,2383
"Solyc11g005030",235,298,191,296,246,663
"Solyc11g005040",121,167,123,173,119,319
"Solyc11g005050",852,785,1061,1201,1579,2107
"Solyc11g005060",160,365,230,406,248,711
"Solyc11g005070",544,392,221,39,603,299
"Solyc11g005080",51,74,95,138,129,383
"Solyc11g005090",381,978,537,1240,498,1227
"Solyc11g005100",21,11,23,9,24,9
"Solyc11g005110",291,595,424,830,399,1210
"Solyc11g005120",1,31,1,28,2,10
"Solyc11g005130",1620,1166,2106,1771,1532,2367
"Solyc11g005140",757,630,538,565,765,886
"Solyc11g005150",44,149,87,276,65,165
"Solyc11g005160",39,63,18,36,47,106
"Solyc11g005170",2000,2818,1779,4760,2392,6672
"Solyc11g005180",5,4,14,4,15,7
"Solyc11g005190",0,0,0,0,0,0
"Solyc11g005200",348,304,283,317,522,739
"Solyc11g005210",0,0,0,0,0,0
"Solyc11g005220",379,801,687,813,654,2239
"Solyc11g005230",3,3,3,0,7,5
"Solyc11g005240",10,1,19,0,17,0
"Solyc11g005250",4221,4459,5071,5925,4377,7015
"Solyc11g005260",177,416,171,418,230,891
"Solyc11g005270",9,2,11,1,1,3
"Solyc11g005280",2,0,0,0,0,0
"Solyc11g005290",0,0,0,0,0,0
"Solyc11g005300",0,0,0,0,0,0
"Solyc11g005310",0,0,0,0,0,0
"Solyc11g005320",1,0,0,0,2,0
"Solyc11g005330",3085,5320,5783,11512,3646,10516
"Solyc11g005340",2,0,1,0,1,0
"Solyc11g005350",0,0,0,5,0,0
"Solyc11g005360",397,549,495,552,751,1455
"Solyc11g005370",896,679,1184,943,1563,1359
"Solyc11g005380",54,114,95,121,84,392
"Solyc11g005390",13,46,42,42,34,32
"Solyc11g005400",133,374,126,315,194,730
"Solyc11g005410",0,4,0,16,1,16
"Solyc11g005420",396,239,658,515,489,246
"Solyc11g005430",0,13,1,4,1,6
"Solyc11g005440",342,545,408,688,263,737
"Solyc11g005450",223,517,426,1259,260,2618
"Solyc11g005460",109,216,160,386,132,588
"Solyc11g005470",256,31,89,18,324,0
"Solyc11g005480",13,0,1,0,11,0
"Solyc11g005490",9,2,13,11,13,45
"Solyc11g005500",0,1,0,0,0,0
"Solyc11g005510",2,6,1,4,3,23
"Solyc11g005520",3,15,8,26,9,30
"Solyc11g005530",2,5,12,21,13,20
"Solyc11g005540",0,10,0,0,2,1
"Solyc11g005550",311,447,376,523,346,683
"Solyc11g005560",370,598,489,961,418,1657
"Solyc11g005570",140,166,134,171,150,262
"Solyc11g005580",90,130,72,265,100,303
"Solyc11g005590",207,348,145,470,345,863
"Solyc11g005600",669,658,458,841,968,1638
"Solyc11g005610",0,0,0,0,0,0
"Solyc11g005620",194,482,411,734,308,942
"Solyc11g005630",1,7,1,5,5,90
"Solyc11g005640",23,38,24,80,22,147
"Solyc11g005650",38,75,23,97,30,156
"Solyc11g005660",61,138,56,152,65,389
"Solyc11g005670",4157,2769,7011,4485,4851,6653
"Solyc11g005680",4319,5409,6781,9708,5874,11278
"Solyc11g005690",893,618,718,688,861,675
"Solyc11g005700",19,40,12,38,15,214
"Solyc11g005710",3,30,8,32,8,105
"Solyc11g005720",5,26,9,51,11,153
"Solyc11g005730",90,133,96,183,116,469
"Solyc11g005740",2281,255,1897,228,2342,447
"Solyc11g005750",829,113,1152,91,911,112
"Solyc11g005760",11,2,13,0,6,3
"Solyc11g005770",132,186,124,288,229,584
"Solyc11g005780",0,0,1,0,0,2
"Solyc11g005790",31,21,40,23,51,23
"Solyc11g005800",335,445,368,468,478,669
"Solyc11g005810",179,233,347,364,245,632
"Solyc11g005820",0,0,1,0,0,0
"Solyc11g005830",0,2,0,0,0,2
"Solyc11g005840",0,3,1,0,0,33
"Solyc11g005850",0,0,0,0,0,0
"Solyc11g005860",1,1,3,0,2,4
"Solyc11g005870",215,417,181,538,302,940
"Solyc11g005880",472,587,397,858,1004,1258
"Solyc11g005890",3,6,2,0,5,3
"Solyc11g005900",71,77,64,84,113,158
"Solyc11g005910",755,1436,865,1895,861,2810
"Solyc11g005920",1802,1985,2374,3153,1955,4554
"Solyc11g005930",1,0,0,0,3,0
"Solyc11g005940",185,399,137,389,213,566
"Solyc11g005950",116,427,201,643,170,928
"Solyc11g005960",26,34,18,21,30,89
"Solyc11g005970",25,15,19,25,32,22
"Solyc11g005980",65,14,81,18,71,32
"Solyc11g005990",1692,3163,2458,4797,1491,8366
"Solyc11g006000",388,1107,645,2020,542,3663
"Solyc11g006010",177,210,199,264,217,205
"Solyc11g006020",2,1,2,2,0,1
"Solyc11g006030",13,1,9,4,10,0
"Solyc11g006040",184,311,467,316,378,434
"Solyc11g006050",0,0,0,0,0,0
"Solyc11g006060",11,91,33,68,29,127
"Solyc11g006070",872,1530,1112,2014,1100,2277
"Solyc11g006080",234,431,379,627,273,898
"Solyc11g006090",24,4,17,4,27,7
"Solyc11g006100",0,0,0,1,0,0
"Solyc11g006110",1,0,0,0,0,0
"Solyc11g006120",0,0,0,0,0,0
"Solyc11g006130",112,211,149,283,156,346
"Solyc11g006140",158,250,235,369,160,301
"Solyc11g006150",17,36,17,31,15,112
"Solyc11g006160",34,28,30,49,25,76
"Solyc11g006170",249,517,415,842,328,1034
"Solyc11g006180",456,453,642,550,496,714
"Solyc11g006190",521,509,943,688,683,1121
"Solyc11g006200",682,544,860,729,685,739
"Solyc11g006210",39,30,12,15,57,50
"Solyc11g006220",185,289,194,356,213,806
"Solyc11g006230",27,17,23,21,53,8
"Solyc11g006240",0,2,0,0,0,0
"Solyc11g006250",2,25,1,37,8,5
"Solyc11g006260",0,0,0,0,0,0
"Solyc11g006270",139,71,31,14,199,62
"Solyc11g006280",0,0,0,0,0,0
"Solyc11g006290",0,0,1,0,0,3
"Solyc11g006300",0,0,0,2,0,0
"Solyc11g006310",28,40,59,11,51,116
"Solyc11g006320",3873,4061,5281,4911,4167,6293
"Solyc11g006330",0,0,0,0,0,0
"Solyc11g006340",554,473,691,609,573,650
"Solyc11g006350",617,585,794,548,748,986
"Solyc11g006360",1,4,1,4,5,0
"Solyc11g006370",281,295,391,329,383,548
"Solyc11g006380",586,476,452,354,723,655
"Solyc11g006390",1559,2120,1912,4251,1615,4666
"Solyc11g006400",297,490,438,673,381,990
"Solyc11g006410",212,394,218,502,270,824
"Solyc11g006420",53,194,92,215,113,408
"Solyc11g006430",32,60,25,20,36,27
"Solyc11g006440",1,0,0,0,0,0
"Solyc11g006450",23,0,3,0,31,8
"Solyc11g006460",3445,6527,4990,12253,5735,18415
"Solyc11g006470",46,131,92,275,52,755
"Solyc11g006480",207,445,511,703,341,1076
"Solyc11g006490",50,63,45,47,47,120
"Solyc11g006500",293,526,552,704,438,1482
"Solyc11g006510",29,23,17,19,47,80
"Solyc11g006520",18,15,14,11,15,21
"Solyc11g006530",5,0,3,0,4,2
"Solyc11g006540",212,269,291,280,317,612
"Solyc11g006550",963,1281,1175,1330,1335,2597
"Solyc11g006560",92,115,94,71,118,148
"Solyc11g006570",2034,219,562,48,2017,115
"Solyc11g006580",145,214,258,272,189,391
"Solyc11g006590",2,1,1,0,1,0
"Solyc11g006620",761,1329,1019,1491,1029,2843
"Solyc11g006630",56,19,22,4,44,2
"Solyc11g006640",28,3,23,0,24,5
"Solyc11g006650",0,0,0,0,0,0
"Solyc11g006660",669,947,1051,1108,877,1550
"Solyc11g006670",0,7,1,8,3,56
"Solyc11g006680",165,390,163,647,277,765
"Solyc11g006690",3809,3552,6742,6273,5918,8483
"Solyc11g006700",44,37,44,25,41,48
"Solyc11g006710",485,1579,781,2251,982,5018
"Solyc11g006720",118,191,238,310,173,763
"Solyc11g006730",1,1,0,4,0,0
"Solyc11g006740",457,403,435,384,435,690
"Solyc11g006750",45,58,49,88,107,274
"Solyc11g006760",332,277,268,420,391,604
"Solyc11g006770",253,539,330,710,370,1481
"Solyc11g006780",214,604,326,613,431,1785
"Solyc11g006790",0,0,0,0,1,13
"Solyc11g006800",363,2,228,8,863,11
"Solyc11g006810",276,0,62,0,535,0
"Solyc11g006820",663,624,965,1099,1253,1496
"Solyc11g006830",4,13,5,21,1,68
"Solyc11g006840",1208,0,171,0,2154,60
"Solyc11g006850",2,0,0,0,1,0
"Solyc11g006860",267,244,229,265,302,471
"Solyc11g006870",54,54,79,59,147,55
"Solyc11g006880",1132,1082,872,1635,1613,2009
"Solyc11g006890",0,0,1,0,2,0
"Solyc11g006900",5,15,2,25,6,12
"Solyc11g006910",1,4,5,2,3,17
"Solyc11g006920",177,207,175,340,312,527
"Solyc11g006930",27,41,24,27,29,56
"Solyc11g006940",113,83,65,79,98,74
"Solyc11g006950",5,4,6,15,4,5
"Solyc11g006960",2473,2036,2483,3164,2651,4578
"Solyc11g006970",197,276,290,305,285,655
"Solyc11g006980",7,6,10,3,18,15
"Solyc11g006990",3,16,7,14,4,27
"Solyc11g007000",141,112,166,153,186,125
"Solyc11g007010",809,591,750,812,832,777
"Solyc11g007020",283,532,391,624,402,977
"Solyc11g007030",8,23,9,28,17,42
"Solyc11g007040",48,110,91,142,98,146
"Solyc11g007050",719,119,500,95,1774,191
"Solyc11g007060",239,633,467,834,276,1622
"Solyc11g007070",260,411,374,626,356,1017
"Solyc11g007080",103,211,202,362,148,778
"Solyc11g007090",168,396,159,413,199,646
"Solyc11g007100",3,254,7,332,13,332
"Solyc11g007110",384,773,507,1422,547,1899
"Solyc11g007120",267,636,525,799,397,1442
"Solyc11g007130",33,424,112,132,100,554
"Solyc11g007140",11,38,4,18,10,109
"Solyc11g007150",0,0,0,0,0,0
"Solyc11g007160",77,135,95,183,113,306
"Solyc11g007170",281,857,413,1222,383,2635
"Solyc11g007180",1,425,3,170,11,1224
"Solyc11g007190",0,0,0,0,0,0
"Solyc11g007200",67,103,131,131,62,1235
"Solyc11g007210",0,0,0,2,0,0
"Solyc11g007220",0,0,0,0,0,0
"Solyc11g007230",26,40,20,43,39,80
"Solyc11g007240",147,11,27,0,150,4
"Solyc11g007250",0,1,0,0,1,0
"Solyc11g007260",0,0,1,1,0,0
